"DateUsedForStatisticsYear","DateUsedForStatisticsISO","weekly_rainfll_mean","wekly_temp_mean","ILI_per_100000_00_04","ILI_per_100000_05_14","ILI_per_100000_15_64","ILI_per_100000_65_plus","ILINumberOfCases_per_100000"
2010,"2010-W35",1.11818212315613,14.6326446710181,"6.1462815","0","3.195419047","3.969514131","3.067565317"
2010,"2010-W36",8.09770249618878,14.802280227587,"6.026637739","3.240545708","4.386569577","7.784524366","4.726669589"
2010,"2010-W37",2.39595665087941,13.3772438884452,"5.890322201","0","4.287219187","0","3.359721143"
2010,"2010-W38",2.24828174784255,13.3028705833083,"0","3.155470007","13.42445692","11.37009665","10.87884316"
2010,"2010-W39",3.24039815988323,12.5251397695539,"5.965519298","3.207698476","8.684163188","3.852822192","7.230781009"
2010,"2010-W40",1.97377217870274,13.3484706443411,"5.384159802","0","10.07720257","3.477293275","7.677749498"
2010,"2010-W41",0.153911976677429,11.5975579928366,"5.328218244","5.730002292","6.648199446","6.882075634","6.458156842"
2010,"2010-W42",1.92608724031704,10.109456639456,"5.398984991","2.903010422","5.613688418","10.46025105","5.774005428"
2010,"2010-W43",6.12767786079005,10.6357553230034,"5.328218244","2.865001146","5.540166205","6.882075634","5.318482105"
2010,"2010-W44",5.42372739351785,10.659327498482,"0","0","8.184358522","10.89285066","6.814610525"
2010,"2010-W45",6.5128349173545,7.99468149989292,"0","0","10.11878327","6.983240223","7.709416667"
2010,"2010-W46",4.54423711699532,7.76614276587125,"0","11.46000458","12.18836565","3.441037817","10.25707263"
2010,"2010-W47",2.56152445584971,4.76674877142928,"0","2.865001146","7.756232687","10.32311345","6.838048421"
2010,"2010-W48",2.3546391599887,2.22153009413934,"5.623031939","12.09409204","6.431432163","0","6.414625346"
2010,"2010-W49",1.38579281559202,4.17101018806688,"0","11.88460053","16.66178304","10.70587396","14.18283247"
2010,"2010-W50",1.90908348614012,3.46445067791218,"26.88316576","17.34605377","26.83498163","3.472463366","23.00101971"
2010,"2010-W51",1.6528077045666,1.27433203150621,"67.63993011","66.68081108","65.05799539","10.92140231","59.48074914"
2010,"2010-W52",4.80270662998675,6.27669494676183,"118.707171","81.23712537","132.9690244","38.33286869","114.6449277"
2011,"2011-W01",1.7535218860656,3.75099114109378,"143.8618926","126.0600504","244.8753463","65.37971852","202.10232"
2011,"2011-W02",5.45816129346898,7.83574679622618,"193.5796096","150.3498525","197.9301206","65.98367772","176.7441504"
2011,"2011-W03",0.519208676562574,4.73403641018893,"143.8618926","189.0900756","100.2770083","24.08726472","106.7495337"
2011,"2011-W04",0.492687264087315,4.15490545722199,"144.540805","254.0878247","69.94502668","10.7712193","93.14825238"
2011,"2011-W05",5.13013715704668,6.98246668902015,"133.2054561","220.6050882","54.84764543","10.32311345","77.4978821"
2011,"2011-W06",4.04255397933418,6.81071435143801,"64.15396953","91.98574221","38.91137101","20.71608604","45.7400744"
2011,"2011-W07",3.61807892085146,5.55368976879497,"47.95396419","63.03002521","34.90304709","6.882075634","36.46959158"
2011,"2011-W08",2.7322782949987,8.77710528718139,"48.88116446","26.28427908","23.15455382","17.53832123","24.78381926"
2011,"2011-W09",0.43378743309994,6.85142543301997,"10.89740097","11.71920778","23.22906693","10.55706091","19.4246421"
2011,"2011-W10",2.76414229118951,6.0788058859504,"15.98465473","11.46000458","14.95844875","3.441037817","13.29620526"
2011,"2011-W11",4.24973311340868,5.97582082889598,"5.72672088","3.079196945","5.954507562","7.396723252","5.71622223"
2011,"2011-W12",0.341344096896275,7.82721322245832,"0","12.37011381","9.568347905","7.428868583","9.02145877"
2011,"2011-W13",3.47253362923712,9.29880092647186,"0","2.865001146","10.52631579","6.882075634","8.357614737"
2011,"2011-W14",2.53425312447369,10.1131817387348,"11.12037809","2.989804766","4.625239934","7.182102201","5.153760461"
2011,"2011-W15",2.07815399414996,9.25785283043802,"5.447216472","2.928943823","3.398335948","3.517906142","3.495376394"
2011,"2011-W16",0.518517089730829,10.7773462966933,"5.482155584","0","2.850204645","3.540574989","2.736149222"
2011,"2011-W17",0.0916913441529968,10.5886464364688,"0","0","6.453316124","0","4.42506356"
2011,"2011-W18",3.07703339874254,11.19926357535,"0","0","2.794529429","3.471498993","2.29946729"
2011,"2011-W19",2.4725267015971,10.7956226806739,"5.387350501","0","2.8008537","0","2.304669645"
2011,"2011-W20",3.21792573244739,10.6561528275612,"5.572893446","5.993048064","5.21509364","7.198128487","5.562685506"
2011,"2011-W21",3.02647165628276,10.1568082487865,"0","0","3.910330535","0","2.681324574"
2011,"2011-W22",0.784794272340454,11.3748720413193,"0","0","3.934927541","0","2.698191826"
2011,"2011-W23",2.48552072202968,9.68841213994632,"0","0","2.872721214","3.568624652","2.363805412"
2011,"2011-W24",4.02780899608021,11.6079462413371,"5.397236615","0","6.734498027","0","5.002693758"
2011,"2011-W25",4.61664487408338,12.4905487556148,"0","0","1.108033241","3.441037817","1.139674737"
2011,"2011-W26",0.938262619689493,12.4730286697896,"0","0","1.108033241","0","0.759783158"
2011,"2011-W27",4.38455473435018,13.481789888408,"5.328218244","0","2.216066482","0","1.899457895"
2011,"2011-W28",1.83131069685718,13.5612020031082,"5.525472428","0","1.723632728","0","1.575870274"
2011,"2011-W29",1.29580234524671,12.8219223596224,"0","2.971150132","2.298176971","3.568624652","2.363805412"
2011,"2011-W30",0.915052715007463,14.5357500547465,"5.379236148","0","3.35598624","3.474031614","3.068272908"
2011,"2011-W31",1.60567851404193,14.0045682959139,"0","0","1.182249703","7.343222206","1.621349936"
2011,"2011-W32",3.62261415160314,14.2541263043144,"0","0","0.574544243","0","0.393967569"
2011,"2011-W33",2.31176900746321,13.4801102506381,"0","0","1.149088486","0","0.787935137"
2011,"2011-W34",1.5562114763462,13.1542755374741,"0","0","0.574544243","3.568624652","0.787935137"
2011,"2011-W35",1.50922218553436,13.3382360813687,"0","0","3.467566693","0","2.377725468"
2011,"2011-W36",5.22402536007825,13.652298150881,"5.558643691","2.98891114","1.155962454","0","1.585294805"
2011,"2011-W37",3.84192407477437,12.8340487031722,"0","0","4.579593332","0","3.140235047"
2011,"2011-W38",2.0545772707011,12.7189611530372,"0","0","1.126024682","0","0.772120281"
2011,"2011-W39",4.35892744280471,14.2677742811032,"6.826870563","0","6.388551715","0","4.867411705"
2011,"2011-W40",2.52146548608115,12.4434383642772,"0","0","3.905269324","6.930247063","3.44294655"
2011,"2011-W41",3.95045568534674,13.3016176115241,"5.365382552","2.885003751","7.810538648","6.930247063","6.8858931"
2011,"2011-W42",4.4018983456712,10.1744262638787,"0","9.512032721","7.970619072","3.808218135","7.147181488"
2011,"2011-W43",5.42295551859409,10.3527769557301,"0","2.905878592","4.495493268","3.490279571","3.853208181"
2011,"2011-W44",3.77757236258793,11.4824598559786,"5.365382552","0","5.578956177","3.465123532","4.5905954"
2011,"2011-W45",1.80343275241631,10.4849016619891,"0","2.885003751","8.926329884","10.39537059","7.650992334"
2011,"2011-W46",4.06156960214901,11.6718763492247,"0","0","9.516292452","13.90772226","8.060739592"
2011,"2011-W47",3.60520070487224,10.1635129582625,"10.80555405","0","6.741156445","6.978367062","6.163256973"
2011,"2011-W48",5.76385522376085,8.20558977520894,"0","8.655011252","8.926329884","6.930247063","8.03354195"
2011,"2011-W49",4.03863036728801,6.09613045786114,"5.66379701","12.18175174","9.422628442","3.657778265","8.884043047"
2011,"2011-W50",4.53610946188372,5.45080235791288,"0","5.770007501","15.6210773","3.465123532","11.85903812"
2011,"2011-W51",3.38399510225762,8.02078417920351,"5.365382552","14.42501875","13.38949483","3.465123532","11.85903812"
2011,"2011-W52",3.75729786206793,9.23697870161051,"10.83482312","0","8.449228585","3.498583074","6.952410748"
2012,"2012-W01",4.75408854714633,7.52451524756278,"32.19229531","8.655011252","13.38949483","6.930247063","13.38923658"
2012,"2012-W02",0.689806445552959,8.13880427935233,"16.09614766","25.96503375","13.38949483","13.86049413","15.30198467"
2012,"2012-W03",2.69249359996277,7.78227928681531,"5.365382552","14.42501875","11.71580797","3.465123532","10.71138927"
2012,"2012-W04",4.46006805473419,6.89797517461586,"27.26727382","11.72951733","10.77396783","3.521994858","11.27601747"
2012,"2012-W05",3.23686504511393,5.53462867125282,"27.82879724","5.985335927","15.0466446","21.56721783","15.4763133"
2012,"2012-W06",2.66926873734474,7.4289539611856,"66.78911337","26.93401167","20.8338156","25.16175413","25.39702696"
2012,"2012-W07",1.08297597909895,7.08894053202822,"22.48580584","51.38590817","36.23993173","25.41388324","36.07243345"
2012,"2012-W08",2.10735681958065,8.44673823199544,"32.19229531","46.16006001","42.40006695","34.65123532","41.3153586"
2012,"2012-W09",0.941742389263621,8.09885340347595,"70.68290561","40.92968864","30.52899972","14.04593019","32.95135605"
2012,"2012-W10",2.22642872777681,7.76274296322055,"38.02074847","29.20475453","22.02568534","10.52336186","22.84820274"
2012,"2012-W11",1.49978821300481,7.65150647484101,"32.19229531","8.655011252","17.29476415","3.465123532","15.68453428"
2012,"2012-W12",0.187981418361881,8.88908999048248,"16.09614766","8.655011252","11.71580797","10.39537059","11.4764885"
2012,"2012-W13",0.07356393853718,10.0833315973996,"5.657708628","6.084205403","10.00052944","0","8.067541457"
2012,"2012-W14",0.593601309267705,7.25700762953547,"0","2.941262978","5.687764481","10.59808528","5.460154522"
2012,"2012-W15",2.82158996606495,7.36386292785263,"6.056935191","6.513385006","13.85512577","3.911597888","11.22785198"
2012,"2012-W16",4.36610035369488,7.38750087209793,"0","2.885003751","7.25264303","10.39537059","6.503343484"
2012,"2012-W17",3.32153593423149,7.57748594562484,"0","0","5.701091759","0","3.909273579"
2012,"2012-W18",2.02331628885016,8.95630548747283,"0","0","6.694747413","3.465123532","4.973145017"
2012,"2012-W19",3.07979457883819,8.43322630583982,"0","0","4.181825785","0","2.867500973"
2012,"2012-W20",3.02007327228465,8.52225071121563,"5.59315398","3.007428348","6.397320104","0","5.184219237"
2012,"2012-W21",0.500247612124587,12.4994239709537,"0","2.961558965","4.581586603","3.55707324","3.927004834"
2012,"2012-W22",2.6593062211213,13.0227748354271,"0","0","0.564136702","0","0.386832231"
2012,"2012-W23",5.40210554079114,11.5587927888827,"0","0","0.576282517","0","0.395158518"
2012,"2012-W24",3.99335899621458,11.4999962289271,"0","0","2.958614895","0","2.028735003"
2012,"2012-W25",3.64017319007231,12.0290657527198,"0","0","2.995393085","0","2.053953244"
2012,"2012-W26",5.17032316491163,13.7260130290515,"0","0","1.710327528","3.541076487","1.563709432"
2012,"2012-W27",4.5700492556475,13.5904824477895,"5.44780998","0","4.531550923","0","3.495715806"
2012,"2012-W28",2.45480721941274,12.8211223817597,"0","0","2.294577912","0","1.573403192"
2012,"2012-W29",3.72091541038332,13.8546692169953,"0","0","2.283743741","0","1.565968375"
2012,"2012-W30",2.8407993802143,14.3893960276067,"0","2.961471259","1.145357294","3.556946717","1.570746419"
2012,"2012-W31",5.12555837478869,13.8197789874598,"0","0","2.277294802","3.536192935","1.951935539"
2012,"2012-W32",0.749096885185448,15.0482756380928,"5.365382552","0","1.673686853","0","1.530198467"
2012,"2012-W33",7.43336492389382,15.8523480582309,"0","0","1.687564338","3.493938018","1.542894393"
2012,"2012-W34",4.43167888331885,14.9508316086939,"0","0","1.168449526","0","0.801208222"
2012,"2012-W35",3.85616080063428,14.3623555569655,"0","0","1.115791235","0","0.765099233"
2012,"2012-W36",0.454605688101374,14.5113279663558,"5.365382552","2.885003751","5.02106056","3.465123532","4.5905954"
2012,"2012-W37",2.2805172013766,13.2126501101397,"0","0","4.668561324","0","3.201242082"
2012,"2012-W38",2.53776001959061,11.8754990324377,"0","0","4.216461064","0","2.891235838"
2012,"2012-W39",2.67364211191262,11.1545624878482,"0","6.714563889","7.141280497","12.09677419","7.12263395"
2012,"2012-W40",2.74473600812929,10.9326791791382,"4.925865721","2.816266757","7.995796496","3.278473543","6.503368362"
2012,"2012-W41",3.40120227743532,10.581334596115,"0","0","5.711283211","3.278473543","4.208061881"
2012,"2012-W42",4.03796528047569,9.9097467961165,"0","0","10.8514381","6.556947085","8.033572683"
2012,"2012-W43",0.2416576400442,9.4733804686559,"0","5.684078895","8.069117757","3.308519438","6.562997051"
2012,"2012-W44",4.84510415087624,7.50424480299868,"4.925865721","0","5.711283211","0","4.208061881"
2012,"2012-W45",2.68759474260372,8.59379578037776,"0","0","6.352909922","0","4.255286226"
2012,"2012-W46",3.56369997885208,8.99735425657245,"4.925865721","5.632533514","3.997898248","0","3.825510801"
2012,"2012-W47",7.33917218250425,8.40006277116625,"0","5.632533514","10.28030978","0","7.651021603"
2012,"2012-W48",2.45823528797799,5.81787167655598,"4.925865721","2.816266757","7.424668174","3.278473543","6.120817282"
2012,"2012-W49",3.42334744407932,6.54047598942992,"14.77759716","25.34640081","9.138053138","6.556947085","11.4765324"
2012,"2012-W50",2.57480151050741,6.62504945031308,"25.34597252","40.57265403","21.15817499","6.747410681","22.43908968"
2012,"2012-W51",5.53319462816018,8.40459165638514,"36.97248191","93.60751276","23.27019761","17.57592801","33.22436289"
2012,"2012-W52",4.6801469218256,7.97132148623329,"39.64124672","53.82588742","33.89616284","3.297826732","33.47905058"
2013,"2013-W01",2.485333255359,8.57948936125253,"39.40692577","47.87653487","70.81991182","22.9493148","59.6779685"
2013,"2013-W02",4.31443893032839,7.56133753068982,"24.6293286","50.69280162","51.97267722","39.34168251","48.2014361"
2013,"2013-W03",4.5150335007739,5.05564533435484,"19.70346288","39.4277346","56.54170379","13.11389417","46.2886807"
2013,"2013-W04",4.98895744305818,4.13500657430951,"15.64537158","89.44810519","44.14049982","20.8253792","45.36139259"
2013,"2013-W05",4.40625395741615,6.9912315222278,"25.79446967","100.2801947","62.80355049","13.73390558","59.29439668"
2013,"2013-W06",3.05353328953972,6.22646571339715,"20.27780594","72.45746747","66.41784465","30.36539694","59.44811675"
2013,"2013-W07",4.51727676494339,6.74495791973082,"20.74366022","44.47211598","43.29108444","17.25744659","38.66275206"
2013,"2013-W08",1.08911468290883,5.42462572846616,"30.52347764","26.1749651","38.92748871","13.54279523","33.58051224"
2013,"2013-W09",0.0685568220584878,4.40055421716672,"10.57082452","57.41221974","47.18455288","14.07013965","41.86642149"
2013,"2013-W10",1.97473540518814,7.24292825057511,"27.06067002","24.75324113","34.51196938","21.61149732","31.10236882"
2013,"2013-W11",1.88127366084941,3.91618624959797,"4.925865721","11.26506703","26.84303109","19.67084126","22.18796265"
2013,"2013-W12",4.60011366088769,4.90912233836406,"4.925865721","16.89760054","19.98949124","19.67084126","18.36245185"
2013,"2013-W13",1.66037959230303,3.33571923941013,"4.925865721","16.89760054","26.27190277","19.67084126","22.57051373"
2013,"2013-W14",2.51428894245367,5.97361693642804,"10.19056354","17.47844325","18.90459677","6.782419967","16.61964363"
2013,"2013-W15",3.94834014497583,6.49961925297101,"9.851731442","16.89760054","18.27610628","19.67084126","17.59734969"
2013,"2013-W16",4.59113613177719,8.80820353321469,"4.925865721","8.44880027","11.99369474","13.11389417","11.09398132"
2013,"2013-W17",2.23462076507607,8.10241488393252,"9.928021842","8.513778131","7.481928266","9.911130199","8.095511617"
2013,"2013-W18",1.73652667515847,8.18543246069206,"0","0","6.282411532","6.556947085","4.973164042"
2013,"2013-W19",5.0047047552951,9.6624282905369,"0","0","3.554586602","10.20234654","3.571386055"
2013,"2013-W20",4.25781940425197,8.29161374302432,"0","0","1.190299063","0","0.79728286"
2013,"2013-W21",0.720864921433306,10.0828306244031,"0","2.929201207","1.782107639","3.409943395","1.989471716"
2013,"2013-W22",2.46668842146397,10.3626499746011,"0","0","1.142256642","0","0.76510216"
2013,"2013-W23",0.602893207029435,12.450743004175,"0","2.816266757","0","0","0.38255108"
2013,"2013-W24",5.28052046526786,12.7061288609732,"0","0","0","9.835420628","1.14765324"
2013,"2013-W25",2.22719545719784,12.8512978304162,"0","0","1.142256642","0","0.76510216"
2013,"2013-W26",0.965993550532543,12.6032894545982,"0","0","1.142256642","0","0.76510216"
2013,"2013-W27",2.05804731718435,13.4111431496337,"0","0","1.713384963","0","1.14765324"
2013,"2013-W28",0.184460975653613,17.3242031681248,"4.925865721","0","0","0","0.38255108"
2013,"2013-W29",0.214056598361889,17.1423873751567,"0","0","1.713384963","0","1.14765324"
2013,"2013-W30",3.55157837432408,17.1646752415747,"0","0","1.142256642","0","0.76510216"
2013,"2013-W31",6.38291977277818,16.0171731994623,"0","0","0.577317207","0","0.386696107"
2013,"2013-W32",1.76347522878758,14.9932287124783,"0","0","1.178953325","0","0.789680456"
2013,"2013-W33",3.21720582294193,15.1230991579389,"0","0","3.079557283","7.071135624","2.887848347"
2013,"2013-W34",1.60494711728585,15.02964846319,"0","0","0.574511235","0","0.384816673"
2013,"2013-W35",0.492522363667871,14.4040846229165,"0","0","0","3.4606866","0.403821769"
2013,"2013-W36",1.73214730336204,13.4920988613315,"0","0","2.535914895","0","1.698600353"
2013,"2013-W37",1.54199730949385,13.1703868280682,"0","0","6.417702591","7.367839381","5.158406053"
2013,"2013-W38",3.42187133366634,12.4992046395034,"0","0","4.567014412","14.98071233","4.807083018"
2013,"2013-W39",0.7079825720038,14.8079617237867,"0","0","7.664276806","15.99808023","7.000448029"
2013,"2013-W40",3.57730321174938,14.4100140861163,"0","2.946375958","2.987571702","6.859886812","3.201805818"
2013,"2013-W41",1.04399631504441,12.0423945341345,"0","2.867876911","8.142280536","10.01569125","7.01210367"
2013,"2013-W42",4.07035141895306,12.3189988238044,"0","0","4.028151021","9.909820632","3.854455751"
2013,"2013-W43",5.80358434270252,12.1087906765291,"5.291005291","0","3.680642886","0","2.87625528"
2013,"2013-W44",4.38050447423632,9.80400965525356,"0","2.83752341","1.150900292","0","1.156336725"
2013,"2013-W45",3.0348691197444,8.13898507632941,"4.963271789","5.675046819","6.329951605","0","5.396238051"
2013,"2013-W46",2.84281039625286,9.45988824976346,"5.153311002","0","6.572343578","10.2891244","6.003073574"
2013,"2013-W47",1.55291513199702,6.58263146458009,"0","2.877201059","5.251365355","0","3.908280474"
2013,"2013-W48",0.299409071528156,7.43816533997081,"5.229031583","5.978894502","10.30627834","3.480076562","8.527641742"
2013,"2013-W49",1.11963222361077,7.70885162133862,"4.963271789","2.83752341","8.631752188","3.303273544","6.938020352"
2013,"2013-W50",3.34908579304149,10.0818861812295,"0","14.18761705","12.08445306","6.606547088","10.7924761"
2013,"2013-W51",5.79340191187567,7.65063985725704,"4.963271789","8.512570229","6.905401751","3.303273544","6.552574776"
2013,"2013-W52",6.24815129628622,6.10274228060771,"9.926543578","5.675046819","6.905401751","9.909820632","7.323465927"
2014,"2014-W01",7.62293082447293,6.80976919829941,"4.963271789","0","16.68805423","9.909820632","12.71970398"
2014,"2014-W02",3.34435062812405,7.2763621789523,"0","2.83752341","17.26350438","3.303273544","12.3342584"
2014,"2014-W03",5.51868476024342,6.59905062837454,"4.963271789","0","14.96170379","19.81964126","12.71970398"
2014,"2014-W04",5.59109552617614,7.15010519906665,"19.85308716","8.512570229","21.86710554","0","17.34505088"
2014,"2014-W05",7.07884527798667,5.87155332022978,"0","5.675046819","28.77250729","6.606547088","20.81406105"
2014,"2014-W06",6.05057039783903,6.08027347282253,"9.926543578","28.3752341","37.97970963","19.81964126","32.37742831"
2014,"2014-W07",7.01361138139071,4.99267337602207,"15.06099704","43.05272524","52.96825979","46.77737312","47.95508597"
2014,"2014-W08",5.05187017998846,6.71426957960162,"44.6694461","31.21275751","59.27136503","23.12291481","50.10792476"
2014,"2014-W09",5.10565009164297,6.50572632711385,"30.05409738","71.594261","58.65749829","23.33644486","54.07192733"
2014,"2014-W10",4.0976691883706,7.24118019100502,"49.63271789","45.40037455","51.21506298","36.33600898","48.56614246"
2014,"2014-W11",0.291033830026887,7.62364149947713,"56.64847049","32.38627999","44.78119906","44.55717028","43.99296113"
2014,"2014-W12",3.44794842412223,7.04316263474807,"24.81635894","14.18761705","23.59345598","19.81964126","21.97039778"
2014,"2014-W13",3.43906138373691,6.65083580767125,"49.63271789","22.70018728","24.16890613","23.12291481","25.82485353"
2014,"2014-W14",3.19908678710132,9.40264379064023,"14.88981537","2.83752341","18.41440467","9.909820632","15.03237743"
2014,"2014-W15",1.75981428468055,8.47746318199948,"10.01552406","17.17770334","6.967265464","0","7.777985191"
2014,"2014-W16",0.643701608399575,9.0270488854877,"0","8.512570229","4.028151021","3.303273544","4.239901326"
2014,"2014-W17",3.16231941486083,9.94622874141602,"0","0","4.088020931","3.352329869","3.129388478"
2014,"2014-W18",2.46356192027212,9.73711513215615,"0","0","2.877250729","6.606547088","2.698119026"
2014,"2014-W19",4.17012012666009,10.3984961366244,"0","0","0","0","0"
2014,"2014-W20",1.88342612082822,10.5059785528607,"0","0","1.823109739","0","1.221145353"
2014,"2014-W21",5.3418580115139,10.6352618145894,"0","0","1.726350438","0","1.156336725"
2014,"2014-W22",1.36596139932394,11.4997524850054,"0","5.675046819","2.877250729","0","2.698119026"
2014,"2014-W23",4.38951723988485,12.0346399668615,"0","0","1.740583444","0","1.165872578"
2014,"2014-W24",1.84717975564713,13.1565774809025,"0","0","0.575450146","0","0.385445575"
2014,"2014-W25",0.110139647132505,14.22733380409,"0","0","3.452700875","3.303273544","2.698119026"
2014,"2014-W26",2.36709726802549,14.768070163216,"0","0","0.58076731","0","0.389006671"
2014,"2014-W27",1.96795657607738,14.600159666494,"0","0","0.58076731","0","0.389006671"
2014,"2014-W28",1.47753046553864,14.3626227131261,"0","0","1.159843885","3.328894807","1.165320075"
2014,"2014-W29",3.56766514064812,15.4356599502104,"0","2.96912114","0","3.456499948","0.806646769"
2014,"2014-W30",1.636703640683,16.9339335699819,"0","2.83752341","0.575450146","0","0.77089115"
2014,"2014-W31",1.93370899974218,15.523840216578,"0","0","0","0","0"
2014,"2014-W32",2.39740796829167,14.9312371614264,"0","0","0","0","0"
2014,"2014-W33",3.80769368692162,14.0475500049412,"0","0","0.575450146","0","0.385445575"
2014,"2014-W34",1.18589806605718,12.5505855043319,"0","0","1.150900292","0","0.77089115"
2014,"2014-W35",4.66676343430433,14.2379329899272,"0","0","1.726350438","0","1.156336725"
2014,"2014-W36",1.64548048899872,14.3860863731686,"0","0","1.171248199","0","0.784522932"
2014,"2014-W37",0.606786406951956,14.512302472933,"0","3.071913495","3.114857246","0","2.503661605"
2014,"2014-W38",2.90278902184418,14.6723981317282,"0","0","1.192442301","0","0.798718855"
2014,"2014-W39",0.511855324284556,13.7662071839058,"0","0","3.673499376","3.514444366","2.870664272"
2014,"2014-W40",3.53676432218378,13.3254531207771,"0","0","2.265326349","3.250869608","1.896683838"
2014,"2014-W41",5.35995378902213,10.8914907240744,"4.819277108","2.755276354","8.381386617","0","6.362513567"
2014,"2014-W42",2.66256233094596,11.9822282168826,"0","0","6.146350186","0","4.116920543"
2014,"2014-W43",3.0284858249121,11.769724845987,"0","0","7.380450889","6.517842594","5.704094399"
2014,"2014-W44",5.98147840861361,12.1307782423104,"0","0","6.84314374","0","4.583651642"
2014,"2014-W45",4.82988522074754,9.1801896729512,"4.959333466","0","5.7500345","6.601313661","5.006894108"
2014,"2014-W46",5.98928366285614,9.51965411955798,"5.086211281","2.907822041","6.486728743","6.770022341","5.924872615"
2014,"2014-W47",2.46749839016284,9.15551696686459,"15.60630495","0","7.237679359","10.38673268","7.271875215"
2014,"2014-W48",1.03211949009014,8.49592291391845,"5.263989051","0","11.5963258","0","8.176213759"
2014,"2014-W49",1.55494818588469,7.32397820926726,"4.950740136","2.830375591","9.757889541","9.884678748","8.458350314"
2014,"2014-W50",4.12129951273179,5.97492747177033,"14.45783133","11.02110542","15.08649591","16.03694913","14.59635465"
2014,"2014-W51",3.31245488904198,8.01276172001105,"20.88445674","5.969971046","10.29105526","17.37438321","11.35331517"
2014,"2014-W52",4.11059090562875,7.36839519650874,"9.753718605","8.364234533","6.78506607","9.737098345","7.57458122"
2015,"2015-W01",2.897426937728,7.28838212629012,"9.725261366","0","16.34935758","32.36245955","15.48256512"
2015,"2015-W02",4.19598495087962,8.14132010240341,"4.861212386","11.11666945","36.63519797","32.35303633","30.20155765"
2015,"2015-W03",5.51934814811873,5.05402802219276,"14.86988848","14.16872113","35.62993144","29.68925249","30.4092937"
2015,"2015-W04",2.1711843960102,4.75132646740807,"33.73493976","24.79748719","34.64306468","16.03694913","31.06403683"
2015,"2015-W05",3.15800855422144,5.58903038579442,"24.23067604","30.47682376","41.57934069","29.02851245","37.25936659"
2015,"2015-W06",1.09288203042058,3.84804941263183,"19.38454083","27.70620342","39.89369174","41.93007354","36.88300935"
2015,"2015-W07",1.58647061616854,5.28071605807893,"19.27710843","82.65829063","74.87372044","64.14779652","70.36191474"
2015,"2015-W08",3.3044479049078,6.1292505812279,"43.37349398","60.61607979","65.37481561","41.69606774","60.25674614"
2015,"2015-W09",5.18524719078005,6.43814433990424,"39.25224474","64.51793879","51.76749002","39.18623257","51.0594843"
2015,"2015-W10",3.24343036890687,6.30227488100796,"9.866311479","25.38285811","33.17375613","26.26567733","29.49931615"
2015,"2015-W11",4.20965724305625,6.7141779331749,"0","20.10050251","35.52232374","50.1420692","32.37470404"
2015,"2015-W12",0.137691176989463,6.32423774839418,"9.638554217","5.510552708","25.70291896","22.45172878","21.33313373"
2015,"2015-W13",3.59722950168013,6.89475589465785,"14.81993776","14.12110258","21.19141576","3.287743293","17.64710396"
2015,"2015-W14",3.47972846543449,7.66442777097107,"0","5.667006687","14.3656695","13.1939176","11.93170446"
2015,"2015-W15",0.662597201249718,8.15656959456342,"9.638554217","8.265829063","16.20401413","9.622169478","13.84782365"
2015,"2015-W16",1.7185539436578,8.28068913925357,"4.819277108","2.755276354","15.64525502","6.414779652","11.97649613"
2015,"2015-W17",1.25084587920376,9.3526908897352,"4.857198368","2.776929272","7.884214676","9.698066852","7.167025647"
2015,"2015-W18",5.48285684022115,7.07350815610352,"0","0","5.782151654","0","3.872981692"
2015,"2015-W19",4.3033985487633,8.6509549817294,"0","0","3.478886061","6.656681644","3.106965039"
2015,"2015-W20",2.06050330569361,10.1195475195987,"0","0","3.352554647","3.207389826","2.619858528"
2015,"2015-W21",2.15271721098493,9.75637711264968,"0","5.510552708","3.352554647","3.207389826","3.368389536"
2015,"2015-W22",2.36449496480241,9.78880470264523,"0","0","2.235036431","0","1.497062016"
2015,"2015-W23",3.94523181801048,10.0422794109433,"0","0","1.676277323","0","1.122796512"
2015,"2015-W24",1.69580100430963,11.1891285188686,"0","0","3.973863333","0","2.66175889"
2015,"2015-W25",0.73709625138435,12.1965199324075,"0","0","1.731301939","0","1.159653341"
2015,"2015-W26",2.89558219717666,13.2394763172449,"0","5.510552708","1.676277323","0","1.87132752"
2015,"2015-W27",3.23832883689008,14.864760829577,"0","0","0","0","0"
2015,"2015-W28",4.0650114275186,13.8759842800823,"0","0","0.583035985","0","0.390527368"
2015,"2015-W29",4.36129646576987,13.602007694595,"0","0","1.676277323","0","1.122796512"
2015,"2015-W30",2.780831969572,13.1906392939387,"0","0","0","3.324468085","0.387920166"
2015,"2015-W31",5.37607996283361,12.8989162164326,"0","0","1.183614047","0","0.792801364"
2015,"2015-W32",3.91327656916236,13.9251246653329,"0","0","0","3.356493136","0.391663827"
2015,"2015-W33",0.9541789089149,13.7713831692675,"0","0","1.125099853","0","0.753607898"
2015,"2015-W34",2.66849714750624,14.7273131652368,"0","0","1.149795336","0","0.770151989"
2015,"2015-W35",3.53084303117442,13.2962744131455,"0","2.799473699","0","0","0.38027296"
2015,"2015-W36",0.297799249254918,12.27787386518,"0","2.755276354","1.676277323","3.207389826","1.87132752"
2015,"2015-W37",2.40763029428191,13.7447783567189,"4.934129373","5.641748942","2.860330082","6.567713122","3.831799336"
2015,"2015-W38",4.52231257880774,12.2387045716405,"0","0","4.881710063","0","3.269843865"
